invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
322037,5,190.43,113.49,838.66,
322037,6,26.38,16.38,141.90,
322038,2,204.80,41.15,368.45,98 bridge Nasr City
322038,3,34.29,5.46,97.41,91 bridge NASR CITY
322038,10,125.08,63.34,1187.46,Nasr City 132 Tahrir st. gas station
322038,4,124.61,37.67,460.77,Gamet Dewal 223 - Nars City
322039,4,19.22,11.87,65.01,"1 Salah Salem st., near square, Nasr City"
322039,4,62.59,24.23,226.13,48 square nasr city
322039,6,66.43,50.52,348.06,Zayed 83 - Nasr ity
322039,5,60.51,52.94,249.61,
322039,2,200.90,45.82,355.98,232 school Nasr City
322039,3,120.12,71.12,289.24,
322040,5,12.23,7.23,53.92,Horreya 172 - Nasr City
322040,7,93.02,147.26,503.88,"61 Corniche st., near gas station, Nasr City"
322040,4,66.12,57.88,206.60,
322040,2,122.63,54.24,191.02,
322040,7,57.65,76.98,326.57,17 gas station Nasr City
322040,2,539.07,297.41,780.73,
322042,6,13.14,17.10,61.74,
322042,2,142.27,57.89,226.65,31 market Nasr iCty
322042,6,81.72,109.73,380.59,Nasr City 46 Geish st. market
322042,5,382.62,451.93,1461.17,9th District 75 - Nasr City
322042,2,13.00,4.53,21.47,
322042,4,144.01,162.37,413.67,Corniche 85 - Nasr Cty
322042,6,77.24,109.87,353.57,Port Said 230 - Nasr City
322043,9,101.18,187.90,722.72,239 bridge Nasr City
322043,6,554.88,681.19,2648.09,11 metro Nars City
322043,3,290.75,197.83,674.42,232 police st. NASR CITY
322043,4,111.39,116.68,328.88,Faisal 140 - Nasr City
322043,4,168.08,120.22,552.10,84 gas station Nasr City
322043,4,12.66,11.88,38.76,"178 Mustafa Nahhas st., near bridge, Nasr City"
322043,6,263.04,445.70,1132.54,nasr city 74 Nasr st. market
322043,3,46.35,32.75,106.30,154 park Nasr City
322043,2,77.48,34.09,120.87,Nas rCity 25 Tahrir st. hospital
322043,4,309.33,270.06,967.26,"86 Port Said st., near gas station, Nasr City"
322044,3,181.10,128.68,414.62,"42 Sudan st., near hospital, Nassr City"
322044,4,389.76,497.88,1061.16,nasr city 83 Mustafa Nahhas st. hospital
322044,3,478.38,322.45,1112.69,"75 Zayed st., near park, Nasr City"
322044,5,100.70,154.84,348.66,
322044,2,61.98,31.45,92.51,"134 Mustafa Nahhas st., near square, Nas rCity"
322044,4,21.96,22.67,65.17,
322044,3,33.92,27.28,74.48,Nas City 83 9th District st. school
322044,6,228.72,374.26,998.06,"52 Zayed st., near market, nasr city"
322044,2,56.73,29.32,84.14,"19 Haram st., near park, nasr city"
322044,2,21.82,12.64,31.00,9th District 102 - Nasr iCty
322044,7,96.67,193.77,482.92,"178 Mustafa Nahhas st., near police st., Nasr City"
322044,3,551.31,471.49,1182.44,"162 Horreya st., near police st., Nasr  City"
322045,3,24.26,13.40,59.38,Industrial Zone 97 - Nasr City
322045,3,7.32,4.46,17.50,Autostrad 64 - NASR CITY
322045,4,382.20,314.96,1213.84,"215 Nile st., near square, Nasr City"
322045,4,7.31,4.88,24.36,"189 Industrial Zone st., near metro, NASR CITY"
322045,5,25.94,17.46,112.24,nasr city 173 Salah Salem st. market
322045,3,78.34,47.41,187.61,
322045,4,47.66,19.59,171.05,
322045,7,92.35,129.97,516.48,"134 Haram st., near market, NASR CITY"
322045,4,26.02,19.48,84.60,"53 Corniche st., near square, Nasr City"
322045,2,61.98,29.58,94.38,
322047,6,93.22,105.54,453.78,41 square Nasr City
322047,6,252.00,204.17,1307.83,Nasr City 63 Mustafa Nahhas st. police st.
322047,2,57.40,14.07,100.73,Geish 120 - Nasr City
322050,3,220.58,100.04,561.70,"169 Zayed st., near metro, Nasr City"
322050,7,308.39,367.43,1791.30,190 park Nasr City
322050,9,33.33,25.51,274.46,74 hospital Nasr City
322050,4,55.08,53.24,167.08,
322050,1,74.97,14.65,60.32,9th District 64 - Nasr City
322050,5,7.96,6.89,32.91,Nasr City 211 Tahrir st. gas station
322050,3,228.72,169.97,516.19,Nasr City 154 Geish st. metro
322051,2,495.21,117.01,873.41,
322051,3,310.59,138.39,793.38,Nile 225 - NASR CITY
322051,7,317.84,298.01,1926.87,148 gas station Nasr Ctiy
322051,1,163.10,21.12,141.98,"97 Autostrad st., near bridge, Nasr City"
322051,5,7.70,5.18,33.32,
322051,2,393.54,124.85,662.23,"81 Haram st., near gas station, Nasr City"
322051,3,161.22,68.52,415.14,Nsar City 41 Corniche st. metro
322051,4,23.40,5.05,88.55,"128 Abbas st., near bridge, Nasr City"
322052,1,527.34,92.08,435.26,127 metro Nasr City
322052,4,87.74,55.83,295.13,Salah Salem 217 - nasr city
322052,6,163.70,231.99,750.21,28 bridge Nasr City
322052,6,108.80,162.07,490.73,"47 Gamet Dewal st., near park, Nasr City"
322052,5,220.80,203.34,900.66,Nasr City 189 Nasr st. metro
322052,1,17.60,4.29,13.31,Nasr City 29 9th District st. square
322053,3,527.85,305.52,1278.03,
322053,7,78.03,112.17,434.04,nasr city 125 Salah Salem st. bridge
322053,3,108.91,67.85,258.88,1 hospital nasr city
322053,7,19.55,21.10,115.75,
322053,3,506.94,250.91,1269.91,Autostrad 44 - Nasr City
322053,5,118.00,89.45,500.55,Abbas 118 - nasr city
322053,7,467.67,532.65,2741.04,112 police st. nasr city
322053,3,23.54,16.22,54.40,Nasr City 85 Corniche st. hospital
322053,2,8.09,1.77,14.41,Nile 96 - Nasr City
322053,5,215.87,225.55,853.80,
322053,4,134.77,83.49,455.59,"110 9th District st., near bridge, Nasr Ctiy"
322053,2,127.09,46.09,208.09,36 school Nasr  City
322053,3,84.94,44.28,210.54,131 mosque NASR CITY
322053,2,139.13,42.62,235.64,
322054,5,488.07,536.07,1904.28,
322054,5,122.89,182.75,431.70,169 metro Nasr City
322054,5,12.31,13.40,48.15,
322054,3,490.62,361.29,1110.57,Nasr City 153 Corniche st. square
322055,2,79.83,27.43,132.23,Haram 157 - nasr city
322055,7,172.83,155.29,1054.52,Tahrir 106 - nasr city
322055,4,46.62,24.67,161.81,NASR CITY 193 Port Said st. park
322055,3,239.28,129.89,587.95,18 metro nasr city
322055,6,74.10,54.99,389.61,
322055,3,159.45,49.29,429.06,
322055,2,25.44,8.47,42.41,Nasr 100 - Nasr City
322055,3,73.08,34.12,185.12,Autostrad 22 - Nsr City
322055,4,76.30,52.76,252.44,"148 Autostrad st., near metro, Nasr City"
322056,7,24.19,19.34,149.99,"180 Horreya st., near mosque, Nasr City"
322056,6,108.32,96.68,553.24,"88 Faisal st., near market, Nars City"
322056,1,12.63,1.79,10.84,
322056,6,235.20,303.00,1108.20,
322056,2,13.53,2.95,24.11,
322056,1,76.38,16.00,60.38,NasrC ity 209 Tahrir st. bridge
322056,6,427.14,421.39,2141.45,"106 Tahrir st., near mosque, Nasr City"
322056,2,43.56,12.10,75.02,Nasr 172 - Nasr Ciity
322056,4,249.60,166.42,831.98,
322056,2,136.75,47.61,225.89,Geish 70 - NASR CITY
322056,2,18.94,5.91,31.97,Faisal 62 - Nasr City
322057,6,159.45,209.85,746.85,Horreya 183 - Nasr Ctiy
322057,7,324.45,253.25,2017.90,123 hospital Nasr City
322057,7,185.33,102.40,1194.91,
322060,3,18.14,5.37,49.05,222 police st. Nasr City
322060,2,99.65,23.36,175.94,Nasr City 230 Autostrad st. mosque
322060,4,432.60,261.47,1468.93,"222 Tahrir st., near bridge, nasr city"
322060,2,12.00,4.88,19.12,NASR CITY 114 Geish st. mosque
322060,5,181.81,127.89,781.16,"66 Horreya st., near mosque, Nasr City"
322060,2,478.38,78.33,878.43,"69 Geish st., near market, nasr city"
322060,4,284.13,203.07,933.45,
322060,11,175.65,253.49,1678.66,Nasr City 45 Faisal st. gas station
322060,5,188.60,79.64,863.36,Geish 180 - Nasr Cty
322060,9,25.78,34.33,197.69,121 square Nasr City
322061,4,254.16,186.10,830.54,
322061,11,182.86,268.95,1742.51,nasr city 144 Geish st. mosque
322061,6,17.91,12.70,94.76,Nasr City 125 Salah Salem st. school
322061,2,210.95,37.53,384.37,229 bridge nasr city
322061,9,86.04,161.36,613.00,"22 Salah Salem st., near school, nasr city"
322061,6,459.51,544.62,2212.44,Nasr City 65 Haram st. market
322061,5,200.90,105.23,899.27,
322062,2,84.54,34.76,134.32,"230 Nasr st., near bridge, NASR CITY"
322062,8,8.45,15.71,51.89,Faisal 133 - Nasrr City
322062,4,186.74,203.79,543.17,Nasr City 128 Mustafa Nahhas st. school
322062,2,135.83,76.13,195.53,Faisal 110 - NASR CITY
322062,4,155.95,147.34,476.46,
322063,5,11.40,12.52,44.48,159 gas station Nas City
322063,5,48.92,60.34,184.26,79 market Nasr City
322063,3,161.22,111.64,372.02,60 metro nasr city
322063,2,127.09,58.46,195.72,98 school Nsr City
322063,3,205.41,131.22,485.01,65 hospital Nar City
322063,1,16.96,4.53,12.43,Nasr City 228 Salah Salem st. square
322063,1,8.77,2.04,6.73,"221 Nile st., near square, Nasr City"
322063,6,59.05,86.49,267.81,"83 Faisal st., near bridge, NASR CITY"
322063,7,124.61,223.66,648.61,Nasr City 142 Haram st. hospital
322063,3,336.42,271.14,738.12,"151 Tahrir st., near square, nasr city"
322064,6,424.62,487.31,2060.41,Nasr City 52 Corniche st. mosque
322064,3,31.35,9.63,84.42,Nars City 142 Zayed st. bridge
322064,4,12.51,6.64,43.40,50 square Nasr iCty
322064,3,30.76,5.88,86.40,
322064,6,182.51,142.37,952.69,Autostrad 226 - Nasr City
322064,5,19.48,8.46,88.94,196 gas station Nasr City
322064,3,7.22,3.33,18.33,"163 Industrial Zone st., near school, Nasr City"
322064,3,11.90,2.92,32.78,Nasr Ciity 149 Zayed st. metro
322064,3,128.17,15.96,368.55,Nasr  City 216 Corniche st. market
322064,5,45.54,14.01,213.69,4 square Nasr City
322064,4,540.09,149.00,2011.36,Nasr iCty 155 Geish st. metro
322065,5,34.95,41.96,132.79,NASR CITY 164 Haram st. police st.
322065,2,16.31,6.86,25.76,
322065,4,56.06,45.89,178.35,
322065,7,19.71,42.90,95.07,187 park Nars City
322065,5,331.07,294.47,1360.88,Nasr City 169 Sudan st. square
322065,2,247.44,118.55,376.33,Sudan 156 - Nasr City
322065,4,41.67,32.70,133.98,Zayed 14 - nasr city
322065,5,167.05,130.90,704.35,Nasr City 38 Zayed st. bridge
322065,6,128.70,184.23,587.97,157 police st. Nar City
322065,6,100.90,124.24,481.16,"209 Industrial Zone st., near park, Nasr City"
322065,2,35.48,19.59,51.37,Tahrir 62 - Nasr City
322065,5,18.70,19.89,73.61,"58 Corniche st., near police st., Nas rCity"
322065,6,18.43,22.18,88.40,
322065,6,197.01,282.96,899.10,Nasr City 176 Industrial Zone st. gas station
322065,4,114.22,95.56,361.32,"139 Nasr st., near police st., Nasr City"
322067,3,23.47,6.54,63.87,
322067,7,7.33,2.69,48.62,53 police st. Nasr City
322067,8,109.39,67.14,807.98,
322067,4,514.08,342.68,1713.64,Nasr CCity 39 Abbas st. gas station
322067,4,41.76,14.58,152.46,
322067,2,65.76,15.09,116.43,
322067,5,25.85,15.88,113.37,Sudan 223 - nasr city
322067,2,122.72,20.01,225.43,152 school Nasr CCity
322067,4,142.27,59.28,509.80,
322067,4,133.98,14.94,520.98,158 hospital Nasr Ctiy
322067,2,161.39,40.24,282.54,Faisal 69 - NASR CITY
322067,4,113.04,28.41,423.75,NASR CITY 97 Mustafa Nahhas st. mosque
322067,4,196.39,88.03,697.53,Nile 124 - Nasr City
322067,5,115.64,74.65,503.55,
322067,3,18.07,4.40,49.81,130 metro Nasrr City
322068,8,164.46,181.94,1133.74,"202 Abbas st., near bridge, Nasr City"
322068,8,31.65,53.42,199.78,Autostrad 195 - Nasr City
322068,3,186.03,39.44,518.65,26 market Nas rCity
322068,5,418.74,265.76,1827.94,"163 9th District st., near park, NASR CITY"
322069,3,151.70,95.98,359.12,Nasr City 232 Haram st. hospital
322069,3,63.56,38.37,152.31,35 square Nasr Cty
322069,9,255.84,504.52,1798.04,
322069,3,513.06,359.45,1179.73,Abbas 222 - Nasr City
322069,3,289.49,155.36,713.11,"129 Corniche st., near park, NASR CITY"
322069,3,22.87,15.73,52.88,"37 Zayed st., near hospital, Nasr City"
322069,4,164.74,193.43,465.53,101 park NASR CITY
322069,4,7.64,7.02,23.54,"39 Geish st., near school, Nasr City"
322069,3,34.12,20.33,82.03,9th District 203 - Nasr City
322069,7,182.16,242.45,1032.67,Nasr City 60 Port Said st. hospital
322069,4,12.96,10.13,41.71,155 hospital Nas City
322070,6,208.08,254.77,993.71,Nasr City 29 Horreya st. mosque
322070,4,71.83,53.28,234.04,19 police st. Nasr Ctiy
322070,6,185.53,287.18,826.00,"137 Haram st., near bridge, Nas City"
322070,5,11.43,11.57,45.58,190 bridge Nasr City
322070,8,220.58,367.96,1396.68,Sudan 103 - Nasrr City
322070,4,120.78,53.69,429.43,"181 Sudan st., near market, NasrC ity"
322070,2,239.52,69.63,409.41,
322071,3,7.51,4.03,18.50,162 metro Nasr City
322071,3,119.53,81.86,276.73,205 police st. Nasr CCity
322071,2,66.12,27.53,104.71,Sudan 103 - Nasr City
322071,6,29.96,38.15,141.61,34 square Nas rCity
322072,3,321.62,119.55,845.31,NASR CITY 230 Abbas st. mosque
322072,6,111.16,164.48,502.48,
322072,6,112.81,90.64,586.22,nasr city 22 Port Said st. police st.
322072,3,102.43,38.47,268.82,
322073,-1,180.05,0.00,180.05,
322073,3,60.76,30.65,151.63,"194 Faisal st., near mosque, Nasr City"
322073,2,99.46,22.10,176.82,Mustafa Nahhas 161 - Nsar City
322073,2,180.05,0.00,360.10,nasr city 5 Autostrad st. market
322073,3,300.20,143.47,757.13,nasr city 206 Haram st. square
322073,7,97.92,92.61,592.83,"54 Haram st., near square, nasr city"
322074,6,88.51,120.40,410.66,"191 Sudan st., near police st., Nasr City"
322074,6,64.97,93.52,296.30,
322074,5,32.51,37.24,125.31,
322074,5,257.52,326.35,961.25,78 police st. Nasr City
322074,2,128.74,56.07,201.41,"239 Corniche st., near hospital, NASR CITY"
322074,5,260.88,329.82,974.58,130 gas station Nasr iCty
322074,1,22.85,5.23,17.62,189 police st. Nar City
322074,5,105.50,128.71,398.79,Horreya 146 - Nasr City
322076,4,48.65,54.70,139.90,
322076,4,11.66,11.72,34.92,
322076,3,30.10,24.60,65.70,
322076,4,529.38,461.39,1656.13,"230 Salah Salem st., near hospital, Nasr Ciity"
322076,4,112.34,115.05,334.31,Nasr City 107 Sudan st. metro
322076,4,56.12,41.90,182.58,Port Said 184 - Nasr City
322076,4,138.93,135.82,419.90,nasr city 10 Haram st. bridge
322077,6,498.78,754.12,2238.56,
322077,8,43.61,83.09,265.79,Tahrir 174 - Nasr City
322077,4,81.88,80.14,247.38,207 square Nasr City
322077,4,290.75,331.08,831.92,Nasr City 128 Nile st. park
322077,4,48.06,53.60,138.64,"237 Nasr st., near school, Nasr CCity"
322077,9,338.94,825.73,2224.73,"210 Tahrir st., near police st., Nasr  City"
322077,7,11.28,21.25,57.71,Nasr City 142 Nasr st. market
322077,7,16.85,39.42,78.53,Nasr City 124 Corniche st. market
322077,5,330.44,397.85,1254.35,
322077,1,108.09,23.43,84.66,Salah Salem 106 - Nar City
322078,3,12.66,1.80,36.18,"167 9th District st., near park, Nasr City"
322078,7,191.88,14.74,1328.42,9th District 117 - Nars City
322078,1,224.40,7.79,216.61,Mustafa Nahhas 225 - Nasr City
322078,2,117.06,12.03,222.09,144 gas station NASR CITY
322078,3,108.80,21.72,304.68,NASR CITY 227 Abbas st. park
322079,1,8.27,1.02,7.25,
322079,2,502.35,183.59,821.11,Nasr City 109 Industrial Zone st. mosque
322079,2,214.23,68.13,360.33,190 mosque Nasr City
322079,9,22.94,36.49,169.97,Nasr  City 177 Corniche st. school
322079,4,184.98,180.89,559.03,
322079,3,229.68,117.66,571.38,
322079,3,93.79,46.70,234.67,Nasr CCity 18 Tahrir st. police st.
322080,5,18.85,13.39,80.86,
322080,4,256.32,119.29,905.99,
322080,6,17.64,14.55,91.29,
322080,4,501.33,190.04,1815.28,"170 Geish st., near hospital, NasrCity"
322081,9,283.82,200.98,2353.40,200 market Nasr City
322081,4,514.59,304.99,1753.37,236 hospital Nsar City
322081,3,389.76,112.76,1056.52,"44 Industrial Zone st., near market, Nasr City"
322081,2,151.39,50.52,252.26,Autostrad 186 - Nasr  City
322081,4,137.26,94.67,454.37,
322082,7,469.20,641.42,2642.98,Nasr City 171 Nile st. market
322082,4,8.67,6.70,27.98,
322082,5,112.57,88.88,473.97,"87 Abbas st., near bridge, nasr city"
322082,6,17.14,22.47,80.37,
322082,3,7.87,4.04,19.57,NASR CITY 3 Port Said st. hospital
322082,3,30.06,9.96,80.22,101 hospital Nasr City
322082,8,126.98,189.88,825.96,
322082,6,551.82,400.59,2910.33,31 bridge Nasr City
322082,7,168.08,212.37,964.19,Geish 232 - Nars City
322082,4,112.93,66.79,384.93,"35 Haram st., near police st., nasr city"
322082,8,386.82,375.13,2719.43,Haram 232 - NasrC ity
322082,5,205.21,143.19,882.86,
322083,6,25.32,16.99,134.93,"144 Port Said st., near hospital, Nasr iCty"
322083,2,387.66,117.13,658.19,"109 Corniche st., near market, Nasr City"
322083,3,208.08,140.93,483.31,"169 Tahrir st., near market, Nasr City"
322083,5,125.80,61.60,567.40,190 park Nasr City
322083,2,111.98,22.17,201.79,218 mosque nasr city
322083,5,152.00,83.05,676.95,83 market NasrCity
322083,2,164.92,51.68,278.16,9th District 189 - Nasr City
322083,3,525.81,287.55,1289.88,Abbas 204 - NASR CITY
322085,4,17.41,7.98,61.66,Abbas 97 - Nasr City
322085,6,150.78,80.54,824.14,18 gas station Nasr City
322085,6,237.60,248.14,1177.46,"148 Nile st., near hospital, Nassr City"
322086,6,223.04,205.55,1132.69,"109 Nasr st., near hospital, NasrC ity"
322086,2,165.62,32.88,298.36,Faisal 237 - NASR CITY
322086,5,42.21,26.95,184.10,nasr city 218 Tahrir st. bridge
322086,3,257.04,69.08,702.04,Salah Salem 59 - Nasr City
322086,4,410.76,257.70,1385.34,"5 Sudan st., near police st., Nasr Cty"
322086,3,85.09,35.34,219.93,Nasr Ctiy 55 Geish st. square
322086,7,7.59,6.77,46.36,"57 Tahrir st., near school, Nasr City"
322086,4,18.94,6.05,69.71,83 bridge Nasr ity
322087,4,189.22,89.77,667.11,
322087,4,22.37,18.15,71.33,65 hospital nasr city
322087,5,92.26,67.91,393.39,Industrial Zone 10 - Nsr City
322087,3,190.26,93.12,477.66,155 gas station Nasr City
322087,3,11.98,5.64,30.30,Geish 72 - Nasr City
322087,4,474.30,258.10,1639.10,202 park Nar City
322087,2,8.27,2.98,13.56,Nile 23 - Nasr City
322087,5,401.94,463.69,1546.01,102 metro Nsr City
322087,5,12.84,9.68,54.52,"41 Industrial Zone st., near bridge, Nasr City"
322087,5,206.64,266.80,766.40,"219 Nasr st., near gas station, nasr city"
322087,5,448.56,395.37,1847.43,"159 Horreya st., near market, nasr city"
322087,8,121.07,156.28,812.28,119 mosque Naasr City
322087,3,26.21,13.51,65.12,Mustafa Nahhas 103 - Nar City
322087,1,42.26,5.81,36.45,Nasr ity 101 Horreya st. park
322087,6,24.86,25.83,123.33,61 mosque nasr city
322088,3,323.19,146.18,823.39,"3 Salah Salem st., near hospital, Nasr City"
322088,2,288.54,79.02,498.06,Horreya 197 - Nasr City
322088,4,123.78,65.27,429.85,131 park Nasr City
322088,3,126.98,70.95,309.99,Zayed 68 - NASR CITY
322088,3,34.82,13.31,91.15,
322088,8,48.06,85.18,299.30,"144 Horreya st., near hospital, Nsar City"
322088,3,190.26,93.99,476.79,Nasr 22 - nasr city
322088,3,22.10,13.60,52.70,192 school Nsar City
322088,6,229.68,335.79,1042.29,231 school Nasr City
322091,3,257.52,137.20,635.36,"102 Industrial Zone st., near square, Nasr City"
322091,7,161.04,288.02,839.26,
322091,5,128.97,176.36,468.49,Nasr City 126 Industrial Zone st. metro
322091,4,164.46,112.32,545.52,
322093,4,220.17,90.52,790.16,"175 9th District st., near bridge, nasr city"
322093,6,8.73,5.80,46.58,184 mosque Nasr City
322093,2,223.20,32.63,413.77,NASR CITY 25 Horreya st. park
322093,5,7.79,4.73,34.22,130 square Nassr City
322093,3,215.05,66.36,578.79,"193 Industrial Zone st., near hospital, Nasr City"
322093,5,103.78,73.72,445.18,Nile 41 - Nas City
322093,5,160.66,116.93,686.37,Nasr City 144 Corniche st. hospital
322093,1,287.91,10.40,277.51,"191 Mustafa Nahhas st., near mosque, NASR CITY"
322093,3,407.40,83.82,1138.38,Nasr City 77 Geish st. hospital
322095,3,209.51,138.37,490.16,
322095,5,134.51,179.24,493.31,229 hospital nasr city
322095,5,138.93,124.25,570.40,
322095,2,8.67,3.69,13.65,Nasr City 54 Nile st. school
322096,4,17.32,15.65,53.63,Zayed 2 - Nasr City
322096,4,291.69,146.50,1020.26,"158 Horreya st., near school, Nassr City"
322096,2,409.08,166.74,651.42,37 police st. Nasr City
322096,4,258.48,130.38,903.54,Haram 79 - Nasr City
322096,5,30.95,10.29,144.46,105 school Nasr City
322096,5,231.36,169.24,987.56,Nasr CCity 138 Geish st. school
322096,4,47.57,28.43,161.85,124 gas station Nasr City
322096,2,82.66,29.51,135.81,Corniche 142 - Nasr City
322096,1,307.13,53.37,253.76,"175 Horreya st., near metro, Nasr City"
322096,3,44.69,26.15,107.92,
322096,3,8.03,4.72,19.37,"28 Mustafa Nahhas st., near metro, Nasr City"
322096,5,154.89,110.05,664.40,
322096,4,216.28,106.30,758.82,"56 Nasr st., near hospital, nasr city"
322097,4,110.33,73.95,367.37,230 hospital Nasr City
322097,2,330.12,132.47,527.77,Nasr City 151 Gamet Dewal st. school
322097,5,7.23,5.34,30.81,Nasr Ciity 95 Nile st. mosque
322097,3,472.26,298.89,1117.89,104 mosque Nasr Cty
322099,4,547.74,431.22,1759.74,"96 Autostrad st., near hospital, Nasr City"
322099,4,65.03,50.00,210.12,NasrC ity 3 Salah Salem st. market
322099,5,193.60,165.62,802.38,137 market NasrC ity
322099,3,123.29,84.62,285.25,Nasr City 231 9th District st. bridge
322100,4,16.99,3.86,64.10,
322100,5,98.11,69.86,420.69,
322100,4,40.55,11.22,150.98,"1 Abbas st., near market, Nasr City"
322100,2,18.61,4.69,32.53,
322100,4,287.91,117.91,1033.73,
322100,4,60.09,37.30,203.06,
322100,1,522.24,67.36,454.88,Industrial Zone 39 - NASR CITY
322100,3,7.30,1.74,20.16,221 police st. Nasr City
322100,4,119.86,60.14,419.30,24 metro Nas City
322100,5,405.72,198.77,1829.83,Nasr Ciity 168 Zayed st. park
322100,7,309.65,180.15,1987.40,49 market Nasr City
322100,4,302.09,120.10,1088.26,112 gas station Nasr ity
322100,3,222.00,76.31,589.69,196 park nasr city
322100,3,541.11,239.71,1383.62,
322100,6,127.68,66.78,699.30,20 square Nasr City
322101,5,466.65,451.74,1881.51,Nasr City 82 Tahrir st. park
322101,3,113.04,77.42,261.70,Gamet Dewal 147 - Nar City
322101,4,223.20,163.38,729.42,
322101,3,139.52,59.99,358.57,"16 Haram st., near mosque, Nasr Ciity"
322103,3,125.53,81.86,294.73,Nasr City 59 Nasr st. metro
322103,3,117.29,84.37,267.50,
322103,7,32.64,53.18,175.30,
322103,5,43.43,53.02,164.13,"18 Sudan st., near gas station, Nasr iCty"
322103,6,140.98,207.39,638.49,"150 Tahrir st., near bridge, Nas rCity"
322103,6,313.43,490.13,1390.45,NASR CITY 174 Port Said st. metro
322103,6,25.63,38.23,115.55,Nasr City 114 Gamet Dewal st. school
322103,6,45.90,72.64,202.76,Nasr City 176 Corniche st. bridge
322103,3,235.44,144.75,561.57,
322104,5,163.70,89.27,729.23,
322104,5,7.57,4.18,33.67,
322104,3,12.20,3.12,33.48,174 school Nassr City
322104,5,13.36,9.06,57.74,
322104,6,16.94,9.27,92.37,Zayed 66 - Nasr City
322105,9,23.11,21.15,186.84,
322105,3,544.17,200.34,1432.17,212 park Nasr City
322105,3,7.96,2.42,21.46,nasr city 67 Haram st. hospital
322105,2,32.77,7.95,57.59,NASR CITY 238 Nile st. school
322105,6,44.60,40.74,226.86,
322105,8,474.30,602.51,3191.89,
322105,2,216.00,52.26,379.74,
322109,2,508.47,147.21,869.73,
322109,3,307.76,92.52,830.76,
322109,7,12.45,5.90,81.25,Port Said 32 - Nasr City
322109,3,238.56,91.45,624.23,Nassr City 2 Faisal st. hospital
322109,5,23.04,10.46,104.74,"228 Nile st., near park, Nasr City"
322109,3,403.20,101.97,1107.63,Nassr City 109 Horreya st. market
322109,3,80.38,32.06,209.08,
322109,7,142.12,78.87,915.97,"116 Faisal st., near police st., NASR CITY"
322109,5,293.27,75.91,1390.44,83 hospital nasr city
322109,4,158.58,47.39,586.93,175 metro Nasr City
322109,2,18.81,5.76,31.86,"78 Autostrad st., near market, Nasr ity"
322110,4,44.37,38.51,138.97,"49 Sudan st., near gas station, NASR CITY"
322110,3,142.69,122.00,306.07,Horreya 206 - Nasr City
322110,6,16.69,27.52,72.62,104 bridge Nasr City
322110,4,190.04,208.22,551.94,"194 Haram st., near metro, Nasr City"
322110,2,128.44,73.03,183.85,Port Said 194 - Nars City
322110,3,236.88,204.13,506.51,"161 Salah Salem st., near bridge, Nasr City"
322110,4,145.16,120.45,460.19,Abbas 132 - NASR CITY
322111,2,7.86,4.28,11.44,"23 9th District st., near metro, Nasr iCty"
322111,8,193.32,413.93,1132.63,Salah Salem 205 - NasrC ity
322111,2,23.78,12.86,34.70,156 square Nasr City
322111,1,91.78,27.72,64.06,Nasr City 83 Faisal st. park
322112,6,18.61,14.45,97.21,"90 Salah Salem st., near school, Nasr City"
322112,4,388.08,212.47,1339.85,150 bridge nasr city
322112,6,151.09,115.87,790.67,Abbas 192 - Nasr City
322112,4,31.22,16.84,108.04,"163 Sudan st., near park, nasr city"
322112,1,252.96,27.54,225.42,Nas City 198 Nile st. mosque
322112,3,127.68,14.03,369.01,"64 Salah Salem st., near metro, Nasr Ciity"
322112,2,8.27,1.97,14.57,nasr city 113 Nasr st. bridge
322112,3,43.61,18.28,112.55,135 mosque NASR CITY
322113,7,12.48,11.17,76.19,167 bridge Nasr City
322113,5,87.84,64.72,374.48,
322113,7,536.01,560.58,3191.49,30 gas station nasr city
322113,6,144.54,182.34,684.90,
322113,3,521.22,159.98,1403.68,
322113,7,161.74,157.98,974.20,
322113,9,156.71,192.70,1217.69,Nile 203 - Nasr City
322113,9,72.46,119.94,532.20,"136 Abbas st., near police st., Nasr City"
322116,4,24.43,15.12,82.60,103 hospital Nasr City
322116,5,7.21,3.18,32.87,Nasr City 211 Port Said st. park
322116,2,35.67,8.38,62.96,
322116,5,92.45,71.53,390.72,nasr city 230 9th District st. square
322116,6,238.80,127.70,1305.10,"181 Tahrir st., near school, Nasr iCty"
322117,4,31.12,23.66,100.82,Nasr City 19 Industrial Zone st. square
322117,3,171.25,108.66,405.09,Naasr City 100 Autostrad st. school
322117,5,36.04,40.85,139.35,Abbas 136 - Nasr City
322117,2,8.58,4.02,13.14,57 market Nasr City
322118,5,94.94,78.33,396.37,
322118,2,286.65,121.75,451.55,Nile 110 - Nasr City
322118,5,82.11,62.76,347.79,Faisal 176 - Nasr City
322118,2,70.73,21.75,119.71,
322118,3,7.70,3.53,19.57,Mustafa Nahhas 187 - Nasr iCty
322118,3,103.39,57.40,252.77,191 mosque Nasr City
322118,3,325.40,134.49,841.71,"159 Haram st., near bridge, Nasr Cty"
322118,3,315.00,130.42,814.58,
322118,4,456.12,332.63,1491.85,"4 Salah Salem st., near hospital, nasr city"
322118,2,430.50,62.10,798.90,
322118,1,529.38,67.18,462.20,nasr city 113 Geish st. school
322119,6,12.83,6.43,70.55,57 gas station Nasr City
